dataset_id,sample_id,gene_id,symbol,discrete_cna
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,567,B2M,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,201633,TIGIT,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,7153,TOP2A,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M3-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3716,JAK1,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,4233,MET,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,201633,TIGIT,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,1956,EGFR,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M5-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3845,KRAS,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3902,LAG3,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,4233,MET,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,201633,TIGIT,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M6-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,84868,HAVCR2,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3105,HLA-A,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3106,HLA-B,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,4233,MET,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,4288,MKI67,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,4609,MYC,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,5133,PDCD1,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,7422,VEGFA,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,7431,VIM,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,6935,ZEB1,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-97-A4M7-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3105,HLA-A,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3106,HLA-B,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3716,JAK1,1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3845,KRAS,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3902,LAG3,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,7422,VEGFA,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-99-7458-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,84868,HAVCR2,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3105,HLA-A,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3106,HLA-B,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3845,KRAS,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3902,LAG3,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,4288,MKI67,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,4609,MYC,2
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,6615,SNAI1,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,7422,VEGFA,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8025-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3845,KRAS,2
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,6279,S100A8,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,6280,S100A9,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8028-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,4233,MET,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,4288,MKI67,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,1956,EGFR,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8032-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3105,HLA-A,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3106,HLA-B,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,7153,TOP2A,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,7422,VEGFA,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,7431,VIM,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-99-8033-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,6279,S100A8,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,6280,S100A9,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-99-AA5R-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3091,HIF1A,1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3105,HLA-A,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3106,HLA-B,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3716,JAK1,1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,4288,MKI67,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,6279,S100A8,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,6280,S100A9,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,201633,TIGIT,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,7422,VEGFA,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,7431,VIM,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,6935,ZEB1,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8192-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8194-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-J2-8194-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8194-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-J2-8194-01,3105,HLA-A,1
